Postal Code,Date,Sentiment,Year
80238,4/28/2019,Positive,2019
80120,4/28/2019,Positive,2019
80002,4/28/2019,Negative,2019
80002,4/28/2019,Positive,2019
80016,4/28/2019,Positive,2019
80238,4/28/2019,Negative,2019
80211,4/28/2019,Positive,2019
80211,4/28/2019,Positive,2019
80204,4/28/2019,Negative,2019
80016,4/28/2019,Neutral,2019
80234,4/28/2019,Neutral,2019
80234,4/28/2019,Positive,2019
80221,4/28/2019,Positive,2019
80120,4/28/2019,Positive,2019
80211,4/28/2019,Positive,2019
80221,4/28/2019,Neutral,2019
80219,4/28/2019,Positive,2019
80120,4/28/2019,Positive,2019
80221,4/28/2019,Positive,2019
80234,4/28/2019,Positive,2019
80238,4/28/2019,Neutral,2019
80204,4/28/2019,Negative,2019
80221,4/27/2019,Neutral,2019
80014,4/27/2019,Positive,2019
80002,4/27/2019,Positive,2019
80002,4/27/2019,Neutral,2019
80120,4/27/2019,Positive,2019
80204,4/27/2019,Positive,2019
80016,4/27/2019,Negative,2019
80211,4/27/2019,Positive,2019
80204,4/27/2019,Positive,2019
80234,4/27/2019,Neutral,2019
80219,4/27/2019,Positive,2019
80238,4/27/2019,Positive,2019
80238,4/27/2019,Positive,2019
80211,4/27/2019,Negative,2019
80204,4/27/2019,Negative,2019
80002,4/27/2019,Neutral,2019
80219,4/27/2019,Positive,2019
80238,4/27/2019,Positive,2019
80234,4/27/2019,Positive,2019
80204,4/27/2019,Positive,2019
80014,4/26/2019,Negative,2019
80238,4/26/2019,Positive,2019
80238,4/26/2019,Negative,2019
80238,4/26/2019,Positive,2019
80204,4/26/2019,Positive,2019
80221,4/26/2019,Positive,2019
80014,4/26/2019,Negative,2019
80234,4/26/2019,Positive,2019
80238,4/26/2019,Positive,2019
80219,4/26/2019,Negative,2019
80219,4/26/2019,Neutral,2019
80219,4/26/2019,Neutral,2019
80120,4/26/2019,Positive,2019
80204,4/26/2019,Positive,2019
80002,4/26/2019,Negative,2019
80234,4/26/2019,Positive,2019
80234,4/26/2019,Neutral,2019
80211,4/26/2019,Positive,2019
80014,4/26/2019,Positive,2019
80234,4/26/2019,Negative,2019
80014,4/26/2019,Negative,2019
80238,4/26/2019,Positive,2019
80204,4/26/2019,Positive,2019
80238,4/26/2019,Positive,2019
80234,4/26/2019,Positive,2019
80221,4/26/2019,Negative,2019
80016,4/26/2019,Neutral,2019
80204,4/26/2019,Positive,2019
80120,4/26/2019,Positive,2019
80002,4/26/2019,Positive,2019
80002,4/26/2019,Positive,2019
80204,4/26/2019,Positive,2019
80002,4/26/2019,Positive,2019
80234,4/25/2019,Neutral,2019
80238,4/25/2019,Negative,2019
80120,4/25/2019,Neutral,2019
80002,4/25/2019,Positive,2019
80234,4/25/2019,Neutral,2019
80014,4/25/2019,Positive,2019
80014,4/25/2019,Negative,2019
80234,4/25/2019,Positive,2019
80014,4/25/2019,Negative,2019
80204,4/25/2019,Positive,2019
80204,4/25/2019,Negative,2019
80234,4/25/2019,Positive,2019
80204,4/25/2019,Neutral,2019
80238,4/25/2019,Positive,2019
80204,4/25/2019,Positive,2019
80219,4/25/2019,Positive,2019
80238,4/25/2019,Positive,2019
80234,4/25/2019,Negative,2019
80016,4/25/2019,Neutral,2019
80238,4/25/2019,Positive,2019
80014,4/25/2019,Neutral,2019
80211,4/25/2019,Positive,2019
80238,4/25/2019,Positive,2019
80002,4/25/2019,Neutral,2019
80219,4/25/2019,Positive,2019
80221,4/25/2019,Negative,2019
80120,4/25/2019,Positive,2019
80221,4/25/2019,Neutral,2019
80120,4/25/2019,Positive,2019
80014,4/25/2019,Positive,2019
80234,4/25/2019,Positive,2019
80211,4/25/2019,Negative,2019
80221,4/24/2019,Positive,2019
80120,4/24/2019,Positive,2019
80211,4/24/2019,Positive,2019
80002,4/24/2019,Neutral,2019
80211,4/24/2019,Positive,2019
80211,4/24/2019,Positive,2019
80219,4/24/2019,Negative,2019
80016,4/24/2019,Positive,2019
80016,4/24/2019,Positive,2019
80219,4/24/2019,Positive,2019
80234,4/24/2019,Positive,2019
80016,4/24/2019,Positive,2019
80221,4/24/2019,Negative,2019
80238,4/24/2019,Positive,2019
80221,4/24/2019,Negative,2019
80219,4/24/2019,Neutral,2019
80238,4/24/2019,Neutral,2019
80014,4/24/2019,Neutral,2019
80120,4/24/2019,Negative,2019
80221,4/24/2019,Negative,2019
80204,4/24/2019,Positive,2019
80219,4/24/2019,Positive,2019
80234,4/24/2019,Positive,2019
80014,4/24/2019,Neutral,2019
80204,4/24/2019,Neutral,2019
80120,4/24/2019,Neutral,2019
80204,4/24/2019,Positive,2019
80211,4/24/2019,Positive,2019
80219,4/24/2019,Neutral,2019
80204,4/23/2019,Neutral,2019
80120,4/23/2019,Positive,2019
80221,4/23/2019,Positive,2019
80211,4/23/2019,Neutral,2019
80014,4/23/2019,Positive,2019
80238,4/23/2019,Neutral,2019
80221,4/23/2019,Positive,2019
80211,4/23/2019,Positive,2019
80014,4/23/2019,Negative,2019
80120,4/23/2019,Neutral,2019
80211,4/23/2019,Neutral,2019
80221,4/23/2019,Positive,2019
80002,4/23/2019,Positive,2019
80221,4/23/2019,Positive,2019
80120,4/23/2019,Positive,2019
80211,4/23/2019,Positive,2019
80014,4/23/2019,Positive,2019
80238,4/23/2019,Negative,2019
80221,4/23/2019,Positive,2019
80002,4/23/2019,Negative,2019
80120,4/23/2019,Positive,2019
80014,4/23/2019,Neutral,2019
80219,4/23/2019,Neutral,2019
80016,4/23/2019,Negative,2019
80120,4/23/2019,Positive,2019
80120,4/23/2019,Positive,2019
80219,4/22/2019,Positive,2019
80219,4/22/2019,Positive,2019
80238,4/22/2019,Positive,2019
80120,4/22/2019,Neutral,2019
80238,4/22/2019,Negative,2019
80014,4/22/2019,Neutral,2019
80234,4/22/2019,Positive,2019
80204,4/22/2019,Positive,2019
80120,4/22/2019,Neutral,2019
80014,4/22/2019,Negative,2019
80221,4/22/2019,Positive,2019
80014,4/22/2019,Positive,2019
80120,4/22/2019,Positive,2019
80016,4/22/2019,Neutral,2019
80234,4/22/2019,Neutral,2019
80219,4/22/2019,Neutral,2019
80120,4/22/2019,Positive,2019
80002,4/22/2019,Negative,2019
80238,4/22/2019,Positive,2019
80238,4/22/2019,Positive,2019
80234,4/22/2019,Positive,2019
80238,4/21/2019,Positive,2019
80219,4/21/2019,Positive,2019
80204,4/21/2019,Positive,2019
80221,4/21/2019,Negative,2019
80221,4/21/2019,Positive,2019
80002,4/21/2019,Neutral,2019
80211,4/21/2019,Negative,2019
80120,4/21/2019,Positive,2019
80234,4/21/2019,Positive,2019
80204,4/21/2019,Negative,2019
80219,4/21/2019,Positive,2019
80221,4/21/2019,Positive,2019
80219,4/21/2019,Negative,2019
80204,4/21/2019,Negative,2019
80234,4/21/2019,Positive,2019
80014,4/21/2019,Positive,2019
80120,4/21/2019,Neutral,2019
80014,4/21/2019,Positive,2019
80016,4/21/2019,Positive,2019
80238,4/21/2019,Neutral,2019
80221,4/21/2019,Negative,2019
80211,4/21/2019,Positive,2019
80016,4/21/2019,Positive,2019
80002,4/21/2019,Neutral,2019
80204,4/21/2019,Positive,2019
80120,4/21/2019,Positive,2019
80002,4/21/2019,Positive,2019
80238,4/20/2019,Positive,2019
80238,4/20/2019,Neutral,2019
80221,4/20/2019,Positive,2019
80234,4/20/2019,Negative,2019
80016,4/20/2019,Positive,2019
80002,4/20/2019,Neutral,2019
80204,4/20/2019,Neutral,2019
80002,4/20/2019,Negative,2019
80016,4/20/2019,Positive,2019
80234,4/20/2019,Neutral,2019
80120,4/20/2019,Positive,2019
80219,4/20/2019,Positive,2019
80238,4/20/2019,Negative,2019
80238,4/20/2019,Positive,2019
80238,4/20/2019,Neutral,2019
80221,4/20/2019,Positive,2019
80211,4/20/2019,Positive,2019
80014,4/20/2019,Positive,2019
80016,4/20/2019,Neutral,2019
80120,4/20/2019,Negative,2019
80016,4/20/2019,Negative,2019
80219,4/20/2019,Negative,2019
80120,4/19/2019,Neutral,2019
80211,4/19/2019,Neutral,2019
80204,4/19/2019,Neutral,2019
80238,4/19/2019,Positive,2019
80221,4/19/2019,Positive,2019
80204,4/19/2019,Neutral,2019
80211,4/19/2019,Positive,2019
80238,4/19/2019,Positive,2019
80211,4/19/2019,Neutral,2019
80204,4/19/2019,Negative,2019
80234,4/19/2019,Neutral,2019
80014,4/19/2019,Neutral,2019
80204,4/19/2019,Positive,2019
80238,4/19/2019,Neutral,2019
80219,4/19/2019,Neutral,2019
80016,4/19/2019,Neutral,2019
80234,4/19/2019,Neutral,2019
80238,4/19/2019,Positive,2019
80211,4/19/2019,Neutral,2019
80002,4/19/2019,Negative,2019
80219,4/19/2019,Positive,2019
80238,4/19/2019,Positive,2019
80238,4/19/2019,Positive,2019
80234,4/18/2019,Neutral,2019
80219,4/18/2019,Positive,2019
80221,4/18/2019,Negative,2019
80221,4/18/2019,Positive,2019
80002,4/18/2019,Positive,2019
80221,4/18/2019,Positive,2019
80204,4/18/2019,Negative,2019
80238,4/18/2019,Neutral,2019
80238,4/18/2019,Positive,2019
80016,4/18/2019,Positive,2019
80016,4/18/2019,Positive,2019
80014,4/18/2019,Negative,2019
80120,4/18/2019,Positive,2019
80238,4/18/2019,Neutral,2019
80120,4/18/2019,Positive,2019
80204,4/18/2019,Positive,2019
80016,4/18/2019,Positive,2019
80234,4/18/2019,Positive,2019
80238,4/18/2019,Negative,2019
80002,4/18/2019,Neutral,2019
80016,4/18/2019,Negative,2019
80014,4/18/2019,Negative,2019
80238,4/18/2019,Negative,2019
80221,4/18/2019,Positive,2019
80002,4/18/2019,Positive,2019
80238,4/18/2019,Positive,2019
80211,4/18/2019,Neutral,2019
80221,4/17/2019,Positive,2019
80016,4/17/2019,Positive,2019
80014,4/17/2019,Negative,2019
80234,4/17/2019,Positive,2019
80002,4/17/2019,Positive,2019
80002,4/17/2019,Neutral,2019
80234,4/17/2019,Neutral,2019
80014,4/17/2019,Positive,2019
80221,4/17/2019,Negative,2019
80219,4/17/2019,Positive,2019
80219,4/17/2019,Negative,2019
80014,4/17/2019,Neutral,2019
80219,4/17/2019,Positive,2019
80219,4/17/2019,Negative,2019
80014,4/17/2019,Negative,2019
80238,4/17/2019,Positive,2019
80211,4/17/2019,Neutral,2019
80014,4/17/2019,Neutral,2019
80002,4/17/2019,Positive,2019
80204,4/17/2019,Positive,2019
80211,4/17/2019,Positive,2019
80219,4/17/2019,Negative,2019
80016,4/17/2019,Positive,2019
80002,4/17/2019,Positive,2019
80211,4/17/2019,Positive,2019
80204,4/17/2019,Positive,2019
80238,4/17/2019,Positive,2019
80204,4/17/2019,Positive,2019
80238,4/17/2019,Positive,2019
80221,4/17/2019,Positive,2019
80234,4/16/2019,Positive,2019
80204,4/16/2019,Negative,2019
80204,4/16/2019,Neutral,2019
80120,4/16/2019,Positive,2019
80219,4/16/2019,Positive,2019
80238,4/16/2019,Negative,2019
80221,4/16/2019,Negative,2019
80204,4/16/2019,Neutral,2019
80014,4/16/2019,Positive,2019
80211,4/16/2019,Neutral,2019
80238,4/16/2019,Positive,2019
80120,4/16/2019,Positive,2019
80221,4/16/2019,Neutral,2019
80238,4/16/2019,Positive,2019
80221,4/16/2019,Neutral,2019
80219,4/16/2019,Neutral,2019
80016,4/16/2019,Negative,2019
80002,4/16/2019,Positive,2019
80120,4/16/2019,Neutral,2019
80238,4/16/2019,Positive,2019
80016,4/16/2019,Neutral,2019
80016,4/16/2019,Positive,2019
80219,4/16/2019,Positive,2019
80238,4/16/2019,Neutral,2019
80204,4/16/2019,Positive,2019
80219,4/16/2019,Negative,2019
80219,4/16/2019,Positive,2019
80221,4/16/2019,Positive,2019
80211,4/16/2019,Positive,2019
80234,4/16/2019,Neutral,2019
80014,4/16/2019,Positive,2019
80221,4/15/2019,Neutral,2019
80219,4/15/2019,Negative,2019
80221,4/15/2019,Negative,2019
80120,4/15/2019,Positive,2019
80234,4/15/2019,Neutral,2019
80014,4/15/2019,Neutral,2019
80238,4/15/2019,Neutral,2019
80238,4/15/2019,Positive,2019
80219,4/15/2019,Positive,2019
80219,4/15/2019,Positive,2019
80234,4/15/2019,Negative,2019
80219,4/15/2019,Positive,2019
80204,4/15/2019,Negative,2019
80211,4/15/2019,Positive,2019
80120,4/15/2019,Positive,2019
80234,4/15/2019,Positive,2019
80204,4/15/2019,Positive,2019
80234,4/15/2019,Positive,2019
80219,4/15/2019,Positive,2019
80219,4/15/2019,Positive,2019
80221,4/15/2019,Neutral,2019
80238,4/15/2019,Positive,2019
80211,4/15/2019,Negative,2019
80002,4/15/2019,Positive,2019
80002,4/15/2019,Neutral,2019
80120,4/15/2019,Negative,2019
80234,4/15/2019,Positive,2019
80238,4/14/2019,Positive,2019
80211,4/14/2019,Positive,2019
80204,4/14/2019,Neutral,2019
80204,4/14/2019,Neutral,2019
80234,4/14/2019,Positive,2019
80204,4/14/2019,Positive,2019
80204,4/14/2019,Negative,2019
80219,4/14/2019,Positive,2019
80120,4/14/2019,Positive,2019
80211,4/14/2019,Positive,2019
80238,4/14/2019,Positive,2019
80234,4/14/2019,Negative,2019
80014,4/14/2019,Positive,2019
80002,4/14/2019,Negative,2019
80016,4/14/2019,Positive,2019
80014,4/14/2019,Neutral,2019
80120,4/14/2019,Positive,2019
80211,4/14/2019,Positive,2019
80211,4/14/2019,Negative,2019
80120,4/14/2019,Positive,2019
80219,4/14/2019,Positive,2019
80016,4/14/2019,Negative,2019
80219,4/14/2019,Neutral,2019
80234,4/14/2019,Positive,2019
80120,4/14/2019,Negative,2019
80016,4/14/2019,Neutral,2019
80221,4/14/2019,Positive,2019
80219,4/13/2019,Positive,2019
80219,4/13/2019,Positive,2019
80211,4/13/2019,Neutral,2019
80221,4/13/2019,Positive,2019
80016,4/13/2019,Negative,2019
80120,4/13/2019,Positive,2019
80234,4/13/2019,Positive,2019
80234,4/13/2019,Neutral,2019
80221,4/13/2019,Positive,2019
80234,4/13/2019,Positive,2019
80002,4/13/2019,Positive,2019
80221,4/13/2019,Negative,2019
80014,4/13/2019,Positive,2019
80221,4/13/2019,Positive,2019
80002,4/13/2019,Neutral,2019
80014,4/13/2019,Positive,2019
80120,4/13/2019,Negative,2019
80002,4/13/2019,Positive,2019
80014,4/13/2019,Neutral,2019
80016,4/13/2019,Negative,2019
80234,4/13/2019,Neutral,2019
80211,4/13/2019,Neutral,2019
80120,4/13/2019,Negative,2019
80234,4/13/2019,Positive,2019
80120,4/13/2019,Neutral,2019
80238,4/13/2019,Negative,2019
80238,4/13/2019,Negative,2019
80002,4/12/2019,Positive,2019
80219,4/12/2019,Positive,2019
80221,4/12/2019,Positive,2019
80211,4/12/2019,Neutral,2019
80234,4/12/2019,Positive,2019
80014,4/12/2019,Negative,2019
80002,4/12/2019,Positive,2019
80204,4/12/2019,Positive,2019
80014,4/12/2019,Positive,2019
80204,4/12/2019,Positive,2019
80120,4/12/2019,Positive,2019
80219,4/12/2019,Neutral,2019
80204,4/12/2019,Positive,2019
80014,4/12/2019,Positive,2019
80204,4/12/2019,Negative,2019
80219,4/12/2019,Positive,2019
80204,4/12/2019,Negative,2019
80016,4/12/2019,Positive,2019
80014,4/12/2019,Positive,2019
80014,4/12/2019,Neutral,2019
80211,4/12/2019,Neutral,2019
80002,4/11/2019,Negative,2019
80014,4/11/2019,Positive,2019
80238,4/11/2019,Positive,2019
80002,4/11/2019,Positive,2019
80219,4/11/2019,Positive,2019
80238,4/11/2019,Positive,2019
80120,4/11/2019,Negative,2019
80016,4/11/2019,Negative,2019
80211,4/11/2019,Positive,2019
80221,4/11/2019,Positive,2019
80204,4/11/2019,Positive,2019
80221,4/11/2019,Neutral,2019
80219,4/11/2019,Positive,2019
80002,4/11/2019,Positive,2019
80211,4/11/2019,Positive,2019
80221,4/11/2019,Positive,2019
80002,4/11/2019,Positive,2019
80120,4/11/2019,Negative,2019
80234,4/11/2019,Negative,2019
80002,4/11/2019,Neutral,2019
80234,4/11/2019,Negative,2019
80120,4/11/2019,Positive,2019
80120,4/11/2019,Positive,2019
80002,4/11/2019,Positive,2019
80221,4/11/2019,Negative,2019
80016,4/11/2019,Positive,2019
80016,4/11/2019,Positive,2019
80002,4/10/2019,Positive,2019
80014,4/10/2019,Positive,2019
80120,4/10/2019,Negative,2019
80234,4/10/2019,Negative,2019
80120,4/10/2019,Positive,2019
80002,4/10/2019,Positive,2019
80238,4/10/2019,Positive,2019
80014,4/10/2019,Positive,2019
80238,4/10/2019,Positive,2019
80016,4/10/2019,Positive,2019
80016,4/10/2019,Negative,2019
80120,4/10/2019,Positive,2019
80238,4/10/2019,Neutral,2019
80234,4/10/2019,Neutral,2019
80238,4/10/2019,Positive,2019
80219,4/10/2019,Positive,2019
80120,4/10/2019,Negative,2019
80014,4/10/2019,Neutral,2019
80219,4/10/2019,Neutral,2019
80238,4/10/2019,Positive,2019
80221,4/10/2019,Positive,2019
80221,4/10/2019,Neutral,2019
80221,4/10/2019,Positive,2019
80204,4/10/2019,Negative,2019
80014,4/10/2019,Positive,2019
80016,4/10/2019,Positive,2019
80014,4/10/2019,Positive,2019
80211,4/10/2019,Positive,2019
80120,4/10/2019,Positive,2019
80120,4/10/2019,Positive,2019
80002,4/9/2019,Positive,2019
80234,4/9/2019,Positive,2019
80221,4/9/2019,Positive,2019
80204,4/9/2019,Positive,2019
80221,4/9/2019,Neutral,2019
80016,4/9/2019,Neutral,2019
80238,4/9/2019,Positive,2019
80016,4/9/2019,Positive,2019
80014,4/9/2019,Neutral,2019
80204,4/9/2019,Negative,2019
80211,4/9/2019,Negative,2019
80221,4/9/2019,Negative,2019
80014,4/9/2019,Negative,2019
80120,4/9/2019,Neutral,2019
80120,4/9/2019,Positive,2019
80211,4/9/2019,Positive,2019
80221,4/9/2019,Positive,2019
80204,4/9/2019,Negative,2019
80238,4/9/2019,Positive,2019
80204,4/9/2019,Positive,2019
80016,4/9/2019,Negative,2019
80204,4/9/2019,Positive,2019
80238,4/9/2019,Positive,2019
80234,4/9/2019,Positive,2019
80234,4/9/2019,Positive,2019
80002,4/9/2019,Neutral,2019
80120,4/9/2019,Positive,2019
80221,4/9/2019,Positive,2019
80219,4/9/2019,Negative,2019
80016,4/9/2019,Neutral,2019
80016,4/9/2019,Neutral,2019
80238,4/9/2019,Positive,2019
80120,4/8/2019,Neutral,2019
80238,4/8/2019,Negative,2019
80120,4/8/2019,Negative,2019
80016,4/8/2019,Positive,2019
80016,4/8/2019,Negative,2019
80221,4/8/2019,Positive,2019
80219,4/8/2019,Neutral,2019
80221,4/8/2019,Positive,2019
80002,4/8/2019,Positive,2019
80221,4/8/2019,Positive,2019
80234,4/8/2019,Negative,2019
80204,4/8/2019,Negative,2019
80120,4/8/2019,Neutral,2019
80204,4/8/2019,Positive,2019
80211,4/8/2019,Positive,2019
80211,4/8/2019,Positive,2019
80016,4/8/2019,Negative,2019
80234,4/8/2019,Positive,2019
80238,4/8/2019,Negative,2019
80120,4/8/2019,Negative,2019
80238,4/8/2019,Negative,2019
80204,4/8/2019,Neutral,2019
80120,4/8/2019,Negative,2019
80211,4/8/2019,Positive,2019
80002,4/8/2019,Positive,2019
80014,4/8/2019,Neutral,2019
80016,4/7/2019,Positive,2019
80002,4/7/2019,Negative,2019
80221,4/7/2019,Positive,2019
80204,4/7/2019,Neutral,2019
80002,4/7/2019,Positive,2019
80234,4/7/2019,Negative,2019
80221,4/7/2019,Negative,2019
80219,4/7/2019,Positive,2019
80016,4/7/2019,Negative,2019
80204,4/7/2019,Neutral,2019
80238,4/7/2019,Positive,2019
80016,4/7/2019,Positive,2019
80120,4/7/2019,Negative,2019
80014,4/7/2019,Positive,2019
80204,4/7/2019,Neutral,2019
80120,4/7/2019,Positive,2019
80234,4/7/2019,Neutral,2019
80238,4/7/2019,Positive,2019
80211,4/7/2019,Neutral,2019
80014,4/7/2019,Positive,2019
80234,4/7/2019,Positive,2019
80221,4/7/2019,Positive,2019
80016,4/7/2019,Neutral,2019
80014,4/7/2019,Positive,2019
80204,4/7/2019,Positive,2019
80002,4/7/2019,Positive,2019
80221,4/7/2019,Positive,2019
80016,4/6/2019,Positive,2019
80002,4/6/2019,Positive,2019
80219,4/6/2019,Positive,2019
80219,4/6/2019,Positive,2019
80002,4/6/2019,Neutral,2019
80219,4/6/2019,Positive,2019
80014,4/6/2019,Neutral,2019
80120,4/6/2019,Negative,2019
80211,4/6/2019,Positive,2019
80120,4/6/2019,Positive,2019
80204,4/6/2019,Positive,2019
80221,4/6/2019,Negative,2019
80211,4/6/2019,Neutral,2019
80002,4/6/2019,Positive,2019
80120,4/6/2019,Positive,2019
80221,4/6/2019,Neutral,2019
80120,4/6/2019,Negative,2019
80238,4/6/2019,Positive,2019
80002,4/6/2019,Positive,2019
80238,4/6/2019,Negative,2019
80219,4/5/2019,Positive,2019
80204,4/5/2019,Negative,2019
80204,4/5/2019,Positive,2019
80234,4/5/2019,Neutral,2019
80204,4/5/2019,Neutral,2019
80120,4/5/2019,Negative,2019
80016,4/5/2019,Positive,2019
80221,4/5/2019,Positive,2019
80238,4/5/2019,Positive,2019
80219,4/5/2019,Positive,2019
80120,4/5/2019,Positive,2019
80014,4/5/2019,Positive,2019
80219,4/5/2019,Neutral,2019
80002,4/5/2019,Positive,2019
80014,4/5/2019,Positive,2019
80016,4/5/2019,Neutral,2019
80002,4/5/2019,Positive,2019
80120,4/5/2019,Positive,2019
80002,4/5/2019,Negative,2019
80219,4/5/2019,Positive,2019
80002,4/5/2019,Positive,2019
80204,4/5/2019,Negative,2019
80238,4/5/2019,Positive,2019
80204,4/5/2019,Positive,2019
80204,4/5/2019,Negative,2019
80016,4/4/2019,Neutral,2019
80002,4/4/2019,Positive,2019
80234,4/4/2019,Positive,2019
80221,4/4/2019,Negative,2019
80204,4/4/2019,Negative,2019
80016,4/4/2019,Negative,2019
80120,4/4/2019,Positive,2019
80016,4/4/2019,Neutral,2019
80014,4/4/2019,Negative,2019
80219,4/4/2019,Positive,2019
80002,4/4/2019,Positive,2019
80014,4/4/2019,Positive,2019
80014,4/4/2019,Negative,2019
80211,4/4/2019,Neutral,2019
80219,4/4/2019,Positive,2019
80238,4/4/2019,Negative,2019
80238,4/4/2019,Negative,2019
80221,4/4/2019,Neutral,2019
80238,4/4/2019,Neutral,2019
80014,4/4/2019,Negative,2019
80219,4/4/2019,Negative,2019
80238,4/4/2019,Positive,2019
80221,4/3/2019,Neutral,2019
80014,4/3/2019,Neutral,2019
80221,4/3/2019,Neutral,2019
80016,4/3/2019,Positive,2019
80204,4/3/2019,Positive,2019
80211,4/3/2019,Negative,2019
80016,4/3/2019,Neutral,2019
80014,4/3/2019,Positive,2019
80211,4/3/2019,Positive,2019
80014,4/3/2019,Positive,2019
80002,4/3/2019,Negative,2019
80120,4/3/2019,Neutral,2019
80016,4/3/2019,Positive,2019
80204,4/3/2019,Positive,2019
80221,4/3/2019,Negative,2019
80219,4/3/2019,Positive,2019
80120,4/3/2019,Positive,2019
80221,4/3/2019,Positive,2019
80002,4/3/2019,Negative,2019
80221,4/3/2019,Positive,2019
80238,4/3/2019,Neutral,2019
80002,4/3/2019,Positive,2019
80238,4/3/2019,Positive,2019
80204,4/3/2019,Negative,2019
80221,4/3/2019,Neutral,2019
80238,4/3/2019,Negative,2019
80204,4/3/2019,Negative,2019
80219,4/3/2019,Positive,2019
80238,4/3/2019,Positive,2019
80002,4/3/2019,Positive,2019
80238,4/3/2019,Negative,2019
80234,4/2/2019,Positive,2019
80221,4/2/2019,Negative,2019
80211,4/2/2019,Positive,2019
80204,4/2/2019,Positive,2019
80204,4/2/2019,Neutral,2019
80211,4/2/2019,Positive,2019
80234,4/2/2019,Neutral,2019
80211,4/2/2019,Neutral,2019
80219,4/2/2019,Neutral,2019
80204,4/2/2019,Positive,2019
80120,4/2/2019,Positive,2019
80221,4/2/2019,Negative,2019
80204,4/2/2019,Neutral,2019
80002,4/2/2019,Negative,2019
80211,4/2/2019,Positive,2019
80238,4/2/2019,Positive,2019
80204,4/2/2019,Positive,2019
80204,4/2/2019,Positive,2019
80219,4/2/2019,Positive,2019
80234,4/2/2019,Neutral,2019
80120,4/2/2019,Positive,2019
80238,4/2/2019,Positive,2019
80016,4/2/2019,Neutral,2019
80211,4/2/2019,Positive,2019
80016,4/2/2019,Positive,2019
80014,4/2/2019,Negative,2019
80211,4/2/2019,Neutral,2019
80211,4/2/2019,Neutral,2019
80221,4/2/2019,Positive,2019
80002,4/1/2019,Positive,2019
80238,4/1/2019,Positive,2019
80002,4/1/2019,Neutral,2019
80120,4/1/2019,Neutral,2019
80211,4/1/2019,Negative,2019
80204,4/1/2019,Positive,2019
80204,4/1/2019,Positive,2019
80234,4/1/2019,Negative,2019
80120,4/1/2019,Negative,2019
80016,4/1/2019,Neutral,2019
80016,4/1/2019,Negative,2019
80211,4/1/2019,Positive,2019
80204,4/1/2019,Positive,2019
80120,4/1/2019,Neutral,2019
80211,4/1/2019,Positive,2019
80014,4/1/2019,Positive,2019
80120,4/1/2019,Positive,2019
80016,4/1/2019,Neutral,2019
80016,4/1/2019,Neutral,2019
80014,4/1/2019,Positive,2019
80014,4/1/2019,Neutral,2019
80014,4/1/2019,Positive,2019
80002,3/31/2019,Neutral,2019
80204,3/31/2019,Negative,2019
80219,3/31/2019,Negative,2019
80120,3/31/2019,Negative,2019
80014,3/31/2019,Neutral,2019
80238,3/31/2019,Positive,2019
80234,3/31/2019,Positive,2019
80120,3/31/2019,Positive,2019
80221,3/31/2019,Positive,2019
80238,3/31/2019,Negative,2019
80219,3/31/2019,Positive,2019
80238,3/31/2019,Neutral,2019
80221,3/31/2019,Negative,2019
80002,3/31/2019,Positive,2019
80120,3/31/2019,Positive,2019
80219,3/31/2019,Neutral,2019
80234,3/31/2019,Positive,2019
80002,3/31/2019,Neutral,2019
80120,3/31/2019,Positive,2019
80016,3/31/2019,Positive,2019
80238,3/31/2019,Negative,2019
80219,3/31/2019,Negative,2019
80120,3/31/2019,Positive,2019
80211,3/31/2019,Neutral,2019
80211,3/31/2019,Negative,2019
80120,3/31/2019,Neutral,2019
80204,3/31/2019,Positive,2019
80002,3/30/2019,Neutral,2019
80238,3/30/2019,Negative,2019
80014,3/30/2019,Positive,2019
80234,3/30/2019,Positive,2019
80234,3/30/2019,Positive,2019
80120,3/30/2019,Neutral,2019
80219,3/30/2019,Positive,2019
80234,3/30/2019,Positive,2019
80016,3/30/2019,Positive,2019
80211,3/30/2019,Positive,2019
80221,3/30/2019,Positive,2019
80234,3/30/2019,Positive,2019
80120,3/30/2019,Negative,2019
80238,3/30/2019,Positive,2019
80120,3/30/2019,Positive,2019
80002,3/30/2019,Neutral,2019
80016,3/30/2019,Positive,2019
80219,3/30/2019,Positive,2019
80204,3/30/2019,Positive,2019
80120,3/30/2019,Negative,2019
80120,3/30/2019,Positive,2019
80120,3/30/2019,Negative,2019
80204,3/30/2019,Neutral,2019
80211,3/30/2019,Neutral,2019
80219,3/30/2019,Neutral,2019
80219,3/30/2019,Positive,2019
80016,3/30/2019,Negative,2019
80219,3/30/2019,Positive,2019
80219,3/30/2019,Neutral,2019
80219,3/30/2019,Negative,2019
80234,3/30/2019,Neutral,2019
80219,3/30/2019,Positive,2019
80016,3/30/2019,Positive,2019
80221,3/30/2019,Positive,2019
80014,3/30/2019,Negative,2019
80221,3/30/2019,Negative,2019
80219,3/30/2019,Neutral,2019
80014,3/29/2019,Negative,2019
80238,3/29/2019,Positive,2019
80234,3/29/2019,Positive,2019
80002,3/29/2019,Positive,2019
80221,3/29/2019,Negative,2019
80002,3/29/2019,Positive,2019
80219,3/29/2019,Positive,2019
80238,3/29/2019,Positive,2019
80234,3/29/2019,Positive,2019
80238,3/29/2019,Negative,2019
80219,3/29/2019,Negative,2019
